timestamp,value
"2020-01-09 09:10:00",3
"2020-01-09 09:15:00",1
"2020-01-09 09:25:00",1
"2020-01-09 09:30:00",2
"2020-01-09 09:35:00",1
"2020-01-09 09:40:00",2
"2020-01-09 09:50:00",1
"2020-01-09 09:55:00",1
"2020-01-09 10:00:00",2
"2020-01-09 10:05:00",3
"2020-01-09 10:20:00",1
"2020-01-09 10:30:00",1
"2020-01-09 10:40:00",1
"2020-01-09 10:55:00",1
"2020-01-09 11:00:00",3
"2020-01-09 11:05:00",1
"2020-01-09 11:10:00",1
"2020-01-09 12:00:00",2
"2020-01-09 12:05:00",1
"2020-01-09 12:15:00",1
"2020-01-09 12:25:00",1
"2020-01-09 12:35:00",3
"2020-01-09 12:40:00",1
"2020-01-09 12:45:00",1
"2020-01-09 12:50:00",2
"2020-01-09 13:05:00",3
"2020-01-09 13:10:00",1
"2020-01-09 13:15:00",1
"2020-01-09 13:25:00",2
"2020-01-09 13:30:00",1
"2020-01-09 13:40:00",2
"2020-01-09 13:45:00",1
"2020-01-09 13:55:00",1
"2020-01-09 14:00:00",1
"2020-01-09 14:25:00",1
"2020-01-09 14:30:00",2
"2020-01-09 14:35:00",1
"2020-01-09 14:40:00",1
"2020-01-09 14:45:00",1
"2020-01-09 15:05:00",1
"2020-01-09 15:10:00",1
"2020-01-09 15:15:00",1
"2020-01-09 15:35:00",4
"2020-01-09 15:50:00",1
"2020-01-09 15:55:00",1
"2020-01-09 16:00:00",2
"2020-01-09 16:05:00",1
"2020-01-09 16:10:00",1
"2020-01-09 16:25:00",2
"2020-01-09 16:35:00",2
"2020-01-09 16:40:00",1
"2020-01-09 16:50:00",3
"2020-01-09 17:10:00",1
"2020-01-09 17:15:00",1
"2020-01-09 17:20:00",1
"2020-01-09 17:25:00",1
"2020-01-09 17:30:00",1
"2020-01-09 17:35:00",1
"2020-01-09 18:05:00",1
"2020-01-09 18:15:00",1
"2020-01-09 18:25:00",1
"2020-01-09 18:40:00",1
"2020-01-09 18:45:00",1
"2020-01-09 19:00:00",2
"2020-01-09 19:20:00",1
"2020-01-09 19:25:00",1
