timestamp,value,anomaly_score
2020-01-02 14:25:00,15,0.0
2020-01-02 14:30:00,21,0.0
2020-01-02 14:35:00,15,0.0
2020-01-02 14:40:00,14,0.0
2020-01-02 14:45:00,11,0.0
2020-01-02 14:50:00,12,0.0
2020-01-02 14:55:00,14,0.0
2020-01-02 15:00:00,22,0.0
2020-01-02 15:05:00,12,0.0
2020-01-02 15:10:00,12,0.0
2020-01-02 15:15:00,14,0.0
2020-01-02 15:20:00,25,0.0
2020-01-02 15:25:00,7,0.0
2020-01-02 15:30:00,15,0.0
2020-01-02 15:35:00,5,0.0
2020-01-02 15:40:00,18,0.0
2020-01-02 15:45:00,19,0.0
2020-01-02 15:50:00,23,0.0
2020-01-02 15:55:00,15,0.0
2020-01-02 16:00:00,27,0.0
2020-01-02 16:05:00,14,0.0
2020-01-02 16:10:00,11,0.0
2020-01-02 16:15:00,10,0.0
2020-01-02 16:20:00,15,0.0
2020-01-02 16:25:00,5,0.0
2020-01-02 16:30:00,16,0.0
2020-01-02 16:35:00,20,0.0
2020-01-02 16:40:00,10,0.0
2020-01-02 16:45:00,10,0.0
2020-01-02 16:50:00,14,0.0
2020-01-02 16:55:00,23,0.0
2020-01-02 17:00:00,24,0.0
2020-01-02 17:05:00,7,0.0
2020-01-02 17:10:00,12,0.0
2020-01-02 17:15:00,14,0.0
2020-01-02 17:20:00,18,0.0
2020-01-02 17:25:00,17,0.0
2020-01-02 17:30:00,20,0.0
2020-01-02 17:35:00,9,0.0
2020-01-02 17:40:00,14,0.0
2020-01-02 17:45:00,8,0.0
2020-01-02 17:50:00,14,0.0
2020-01-02 17:55:00,15,0.0
2020-01-02 18:00:00,21,0.0
2020-01-02 18:05:00,14,0.0
2020-01-02 18:10:00,9,0.0
2020-01-02 18:15:00,34,0.0
2020-01-02 18:20:00,18,0.0
2020-01-02 18:25:00,10,0.0
2020-01-02 18:30:00,22,0.0
2020-01-02 18:35:00,15,0.0
2020-01-02 18:40:00,13,0.0
2020-01-02 18:45:00,17,0.0
2020-01-02 18:50:00,12,0.0
2020-01-02 18:55:00,9,0.0
2020-01-02 19:00:00,19,0.0
2020-01-02 19:05:00,9,0.0
2020-01-02 19:10:00,14,0.0
2020-01-02 19:15:00,13,0.0
2020-01-02 19:20:00,17,0.0
2020-01-02 19:25:00,13,0.0
2020-01-02 19:30:00,12,0.0
2020-01-02 19:35:00,9,0.0
2020-01-02 19:40:00,13,0.0
2020-01-02 19:45:00,10,0.0
2020-01-02 19:50:00,18,0.0
2020-01-02 19:55:00,8,0.0
2020-01-02 20:00:00,12,0.0
2020-01-02 20:05:00,9,0.0
2020-01-02 20:10:00,9,0.0
2020-01-02 20:15:00,15,0.0
2020-01-02 20:20:00,10,0.0
2020-01-02 20:25:00,8,0.0
2020-01-02 20:30:00,14,0.0
2020-01-02 20:35:00,6,0.0
2020-01-02 20:40:00,20,0.0
2020-01-02 20:45:00,11,0.0
2020-01-02 20:50:00,16,0.0
2020-01-02 20:55:00,12,0.0
2020-01-02 21:00:00,17,0.0
2020-01-02 21:05:00,11,0.0
2020-01-02 21:10:00,6,0.0
2020-01-02 21:15:00,19,0.0
2020-01-02 21:20:00,12,0.0
2020-01-02 21:25:00,6,0.0
2020-01-02 21:30:00,17,0.0
2020-01-02 21:35:00,3,0.0
2020-01-02 21:40:00,12,0.0
2020-01-02 21:45:00,7,0.0
2020-01-02 21:50:00,16,0.0
2020-01-02 21:55:00,10,0.0
2020-01-02 22:00:00,25,0.0
2020-01-02 22:05:00,12,0.0
2020-01-02 22:10:00,11,0.0
2020-01-02 22:15:00,15,0.0
2020-01-02 22:20:00,15,0.0
2020-01-02 22:25:00,17,0.0
2020-01-02 22:30:00,23,0.0
2020-01-02 22:35:00,3,0.0
2020-01-02 22:40:00,12,0.0
2020-01-02 22:45:00,10,0.0
2020-01-02 22:50:00,9,0.0
2020-01-02 22:55:00,11,0.0
2020-01-02 23:00:00,39,0.0
2020-01-02 23:05:00,13,0.0
2020-01-02 23:10:00,6,0.0
2020-01-02 23:15:00,10,0.0
2020-01-02 23:20:00,24,0.0
2020-01-02 23:25:00,13,0.0
2020-01-02 23:30:00,11,0.0
2020-01-02 23:35:00,11,0.0
2020-01-02 23:40:00,12,0.0
2020-01-02 23:45:00,11,0.0
2020-01-02 23:50:00,26,0.0
2020-01-02 23:55:00,10,0.0
2020-01-03 00:00:00,25,0.0
2020-01-03 00:05:00,18,0.0
2020-01-03 00:10:00,28,0.0
2020-01-03 00:15:00,19,0.0
2020-01-03 00:20:00,26,0.0
2020-01-03 00:25:00,12,0.0
2020-01-03 00:30:00,31,0.0
2020-01-03 00:35:00,21,0.0
2020-01-03 00:40:00,18,0.0
2020-01-03 00:45:00,26,0.0
2020-01-03 00:50:00,15,0.0
2020-01-03 00:55:00,26,0.0
2020-01-03 01:00:00,32,0.0
2020-01-03 01:05:00,18,0.0
2020-01-03 01:10:00,20,0.0
2020-01-03 01:15:00,22,0.0
2020-01-03 01:20:00,24,0.0
2020-01-03 01:25:00,13,0.0
2020-01-03 01:30:00,30,0.0
2020-01-03 01:35:00,19,0.0
2020-01-03 01:40:00,16,0.0
2020-01-03 01:45:00,15,0.0
2020-01-03 01:50:00,19,0.0
2020-01-03 01:55:00,13,0.0
2020-01-03 02:00:00,14,0.0
2020-01-03 02:05:00,13,0.0
2020-01-03 02:10:00,11,0.0
2020-01-03 02:15:00,10,0.0
2020-01-03 02:20:00,13,0.0
2020-01-03 02:25:00,15,0.0
2020-01-03 02:30:00,14,0.0
2020-01-03 02:35:00,22,0.0
2020-01-03 02:40:00,16,0.0
2020-01-03 02:45:00,9,0.0
2020-01-03 02:50:00,27,0.0
2020-01-03 02:55:00,23,0.0
2020-01-03 03:00:00,24,0.0
2020-01-03 03:05:00,11,0.0
2020-01-03 03:10:00,12,0.0
2020-01-03 03:15:00,18,0.0
2020-01-03 03:20:00,22,0.0
2020-01-03 03:25:00,15,0.0
2020-01-03 03:30:00,19,0.0
2020-01-03 03:35:00,11,0.0
2020-01-03 03:40:00,14,0.0
2020-01-03 03:45:00,12,0.0
2020-01-03 03:50:00,20,0.0
2020-01-03 03:55:00,8,0.0
2020-01-03 04:00:00,17,0.0
2020-01-03 04:05:00,17,0.0
2020-01-03 04:10:00,11,0.0
2020-01-03 04:15:00,8,0.0
2020-01-03 04:20:00,14,0.0
2020-01-03 04:25:00,6,0.0
2020-01-03 04:30:00,21,0.0
2020-01-03 04:35:00,6,0.0
2020-01-03 04:40:00,9,0.0
2020-01-03 04:45:00,11,0.0
2020-01-03 04:50:00,18,0.0
2020-01-03 04:55:00,11,0.0
2020-01-03 05:00:00,26,0.0
2020-01-03 05:05:00,21,0.0
2020-01-03 05:10:00,17,0.0
2020-01-03 05:15:00,16,0.0
2020-01-03 05:20:00,18,0.0
2020-01-03 05:25:00,9,0.0
2020-01-03 05:30:00,18,0.0
2020-01-03 05:35:00,10,0.0
2020-01-03 05:40:00,19,0.0
2020-01-03 05:45:00,20,0.0
2020-01-03 05:50:00,27,0.0
2020-01-03 05:55:00,11,0.0
2020-01-03 06:00:00,26,0.0
2020-01-03 06:05:00,9,0.0
2020-01-03 06:10:00,9,0.0
2020-01-03 06:15:00,4,0.0
2020-01-03 06:20:00,14,0.0
2020-01-03 06:25:00,10,0.0
2020-01-03 06:30:00,16,0.0
2020-01-03 06:35:00,15,0.0
2020-01-03 06:40:00,13,0.0
2020-01-03 06:45:00,29,0.0
2020-01-03 06:50:00,16,0.0
2020-01-03 06:55:00,18,0.0
2020-01-03 07:00:00,22,0.0
2020-01-03 07:05:00,9,0.0
2020-01-03 07:10:00,13,0.0
2020-01-03 07:15:00,18,0.0
2020-01-03 07:20:00,15,0.0
2020-01-03 07:25:00,13,0.0
2020-01-03 07:30:00,29,0.0
2020-01-03 07:35:00,9,0.0
2020-01-03 07:40:00,7,0.0
2020-01-03 07:45:00,17,0.0
2020-01-03 07:50:00,14,0.0
2020-01-03 07:55:00,11,0.0
2020-01-03 08:00:00,30,0.0
2020-01-03 08:05:00,10,0.0
2020-01-03 08:10:00,9,0.0
2020-01-03 08:15:00,30,0.0
2020-01-03 08:20:00,20,0.0
2020-01-03 08:25:00,17,0.0
2020-01-03 08:30:00,19,0.0
2020-01-03 08:35:00,9,0.0
2020-01-03 08:40:00,17,0.0
2020-01-03 08:45:00,18,0.0
2020-01-03 08:50:00,13,0.0
2020-01-03 08:55:00,8,0.0
2020-01-03 09:00:00,43,0.0
2020-01-03 09:05:00,15,0.0
2020-01-03 09:10:00,12,0.0
2020-01-03 09:15:00,10,0.0
2020-01-03 09:20:00,16,0.0
2020-01-03 09:25:00,16,0.0
2020-01-03 09:30:00,22,0.0
2020-01-03 09:35:00,13,0.0
2020-01-03 09:40:00,12,0.0
2020-01-03 09:45:00,20,0.0
2020-01-03 09:50:00,16,0.0
2020-01-03 09:55:00,16,0.0
2020-01-03 10:00:00,32,0.0
2020-01-03 10:05:00,18,0.0
2020-01-03 10:10:00,13,0.0
2020-01-03 10:15:00,16,0.0
2020-01-03 10:20:00,29,0.0
2020-01-03 10:25:00,7,0.0
2020-01-03 10:30:00,13,0.0
2020-01-03 10:35:00,3,0.0
2020-01-03 10:40:00,24,0.0
2020-01-03 10:45:00,18,0.0
2020-01-03 10:50:00,20,0.0
2020-01-03 10:55:00,11,0.0
2020-01-03 11:00:00,25,0.0
2020-01-03 11:05:00,4,0.0
2020-01-03 11:10:00,9,0.0
2020-01-03 11:15:00,10,0.0
2020-01-03 11:20:00,11,0.0
2020-01-03 11:25:00,11,0.0
2020-01-03 11:30:00,42,0.0
2020-01-03 11:35:00,19,0.0
2020-01-03 11:40:00,16,0.0
2020-01-03 11:45:00,21,0.0
2020-01-03 11:50:00,22,0.0
2020-01-03 11:55:00,9,0.0
2020-01-03 12:00:00,20,0.0
2020-01-03 12:05:00,18,0.0
2020-01-03 12:10:00,15,0.0
2020-01-03 12:15:00,22,0.0
2020-01-03 12:20:00,18,0.0
2020-01-03 12:25:00,24,0.0
2020-01-03 12:30:00,26,0.0
2020-01-03 12:35:00,9,0.0
2020-01-03 12:40:00,12,0.0
2020-01-03 12:45:00,36,0.0
2020-01-03 12:50:00,10,0.0
2020-01-03 12:55:00,22,0.0
2020-01-03 13:00:00,29,0.0
2020-01-03 13:05:00,10,0.0
2020-01-03 13:10:00,29,0.0
2020-01-03 13:15:00,27,0.0
2020-01-03 13:20:00,49,0.0
2020-01-03 13:25:00,27,0.0
2020-01-03 13:30:00,31,0.0
2020-01-03 13:35:00,21,0.0
2020-01-03 13:40:00,20,0.0
2020-01-03 13:45:00,31,0.0
2020-01-03 13:50:00,14,0.0
2020-01-03 13:55:00,20,0.0
2020-01-03 14:00:00,39,0.0
2020-01-03 14:05:00,10,0.0
2020-01-03 14:10:00,15,0.0
2020-01-03 14:15:00,20,0.0
2020-01-03 14:20:00,13,0.0
2020-01-03 14:25:00,8,0.0
2020-01-03 14:30:00,17,0.0
2020-01-03 14:35:00,11,0.0
2020-01-03 14:40:00,16,0.0
2020-01-03 14:45:00,17,0.0
2020-01-03 14:50:00,12,0.0
2020-01-03 14:55:00,13,0.0
2020-01-03 15:00:00,13,0.0
2020-01-03 15:05:00,9,0.0
2020-01-03 15:10:00,8,0.0
2020-01-03 15:15:00,12,0.0
2020-01-03 15:20:00,13,0.0
2020-01-03 15:25:00,16,0.0
2020-01-03 15:30:00,30,0.0
2020-01-03 15:35:00,10,0.0
2020-01-03 15:40:00,10,0.0
2020-01-03 15:45:00,14,0.0
2020-01-03 15:50:00,17,0.0
2020-01-03 15:55:00,11,0.0
2020-01-03 16:00:00,17,0.0
2020-01-03 16:05:00,14,0.0
2020-01-03 16:10:00,16,0.0
2020-01-03 16:15:00,32,0.0
2020-01-03 16:20:00,24,0.0
2020-01-03 16:25:00,22,0.0
2020-01-03 16:30:00,17,0.0
2020-01-03 16:35:00,15,0.0
2020-01-03 16:40:00,12,0.0
2020-01-03 16:45:00,9,0.0
2020-01-03 16:50:00,19,0.0
2020-01-03 16:55:00,11,0.0
2020-01-03 17:00:00,20,0.0
2020-01-03 17:05:00,18,0.0
2020-01-03 17:10:00,17,0.0
2020-01-03 17:15:00,14,0.0
2020-01-03 17:20:00,18,0.0
2020-01-03 17:25:00,5,0.0
2020-01-03 17:30:00,16,0.0
2020-01-03 17:35:00,10,0.0
2020-01-03 17:40:00,14,0.0
2020-01-03 17:45:00,23,0.0
2020-01-03 17:50:00,11,0.0
2020-01-03 17:55:00,11,0.0
2020-01-03 18:00:00,21,0.0
2020-01-03 18:05:00,16,0.0
2020-01-03 18:10:00,11,0.0
2020-01-03 18:15:00,19,0.0
2020-01-03 18:20:00,23,0.0
2020-01-03 18:25:00,18,0.0
2020-01-03 18:30:00,17,0.0
2020-01-03 18:35:00,8,0.0
2020-01-03 18:40:00,14,0.0
2020-01-03 18:45:00,18,0.0
2020-01-03 18:50:00,27,0.0
2020-01-03 18:55:00,14,0.0
2020-01-03 19:00:00,12,0.0
2020-01-03 19:05:00,7,0.0
2020-01-03 19:10:00,6,0.0
2020-01-03 19:15:00,11,0.0
2020-01-03 19:20:00,17,0.0
2020-01-03 19:25:00,7,0.0
2020-01-03 19:30:00,22,0.0
2020-01-03 19:35:00,10,0.0
2020-01-03 19:40:00,16,0.0
2020-01-03 19:45:00,30,0.0
2020-01-03 19:50:00,27,0.0
2020-01-03 19:55:00,8,0.7363982824803559
2020-01-03 20:00:00,25,0.781705100275724
2020-01-03 20:05:00,17,0.788375047596044
2020-01-03 20:10:00,11,0.6300556865068895
2020-01-03 20:15:00,16,0.6856085958494124
2020-01-03 20:20:00,16,0.6412492987923452
2020-01-03 20:25:00,12,0.6176261223728113
2020-01-03 20:30:00,20,0.687745459782877
2020-01-03 20:35:00,5,0.6323906475704453
2020-01-03 20:40:00,11,0.7372574648305645
2020-01-03 20:45:00,11,0.6529461830364113
2020-01-03 20:50:00,14,0.673329445471461
2020-01-03 20:55:00,10,0.5889489721792497
2020-01-03 21:00:00,21,0.7304884346156455
2020-01-03 21:05:00,4,0.6376670360902846
2020-01-03 21:10:00,16,0.7847555114822568
2020-01-03 21:15:00,9,0.5976501295861334
2020-01-03 21:20:00,17,0.7261576771498891
2020-01-03 21:25:00,7,0.6010652738220335
2020-01-03 21:30:00,22,0.7835895969631105
2020-01-03 21:35:00,10,0.7028689301035073
2020-01-03 21:40:00,13,0.6844039330056609
2020-01-03 21:45:00,4,0.5630214468185188
2020-01-03 21:50:00,18,0.7975892642284299
2020-01-03 21:55:00,5,0.6018653426517524
2020-01-03 22:00:00,18,0.7869006887493317
2020-01-03 22:05:00,3,0.5845565105197639
2020-01-03 22:10:00,13,0.7725365500146084
2020-01-03 22:15:00,11,0.615868038698542
2020-01-03 22:20:00,16,0.6858566261342749
2020-01-03 22:25:00,12,0.6176429936804694
2020-01-03 22:30:00,26,0.7125373962648999
2020-01-03 22:35:00,7,0.7187967980012501
2020-01-03 22:40:00,4,0.6528752303061417
2020-01-03 22:45:00,6,0.7030879485783146
2020-01-03 22:50:00,13,0.7417489963007371
2020-01-03 22:55:00,8,0.5949048908749637
2020-01-03 23:00:00,21,0.7639758411502517
2020-01-03 23:05:00,13,0.71200790835354
2020-01-03 23:10:00,13,0.629183061409797
2020-01-03 23:15:00,10,0.6093812101021525
2020-01-03 23:20:00,15,0.6976290145681681
2020-01-03 23:25:00,9,0.5774604395470667
2020-01-03 23:30:00,19,0.7376102749676254
2020-01-03 23:35:00,10,0.6590008123567793
2020-01-03 23:40:00,16,0.7037626485727341
2020-01-03 23:45:00,5,0.5668654214776742
2020-01-03 23:50:00,14,0.7605427889737947
2020-01-03 23:55:00,9,0.5823458039821234
2020-01-04 00:00:00,20,0.7429194401665772
2020-01-04 00:05:00,12,0.6894103018049879
2020-01-04 00:10:00,7,0.6055941559879963
2020-01-04 00:15:00,7,0.6810706023006718
2020-01-04 00:20:00,17,0.756280164144353
2020-01-04 00:25:00,9,0.6157496471405289
2020-01-04 00:30:00,13,0.7010677514627828
2020-01-04 00:35:00,4,0.5636699475994327
2020-01-04 00:40:00,11,0.7477319903427969
2020-01-04 00:45:00,7,0.6230944278456899
2020-01-04 00:50:00,18,0.7623844269686534
2020-01-04 00:55:00,2,0.5747304969197401
2020-01-04 01:00:00,20,0.8283693565488314
2020-01-04 01:05:00,12,0.6889617258415309
2020-01-04 01:10:00,9,0.6212315016852513
2020-01-04 01:15:00,10,0.6789714019799705
2020-01-04 01:20:00,13,0.6849960373728687
2020-01-04 01:25:00,5,0.572004962029341
2020-01-04 01:30:00,20,0.7991520220810265
2020-01-04 01:35:00,10,0.6740253224809691
2020-01-04 01:40:00,9,0.6555142360319213
2020-01-04 01:45:00,4,0.6277913225988851
2020-01-04 01:50:00,18,0.7981005753906143
2020-01-04 01:55:00,6,0.6093494826364761
2020-01-04 02:00:00,19,0.7815257822202365
2020-01-04 02:05:00,21,0.7246950442551311
2020-01-04 02:10:00,21,0.758128986306742
2020-01-04 02:15:00,12,0.7026028790588592
2020-01-04 02:20:00,15,0.6630522486232183
2020-01-04 02:25:00,6,0.5525613588141783
2020-01-04 02:30:00,23,0.8034698962993776
2020-01-04 02:35:00,7,0.6877252687202279
2020-01-04 02:40:00,8,0.6913998223121236
2020-01-04 02:45:00,13,0.7173086456355029
2020-01-04 02:50:00,16,0.6491740231699011
2020-01-04 02:55:00,18,0.6478918990462713
2020-01-04 03:00:00,18,0.6887847499292158
2020-01-04 03:05:00,10,0.6391847968662716
2020-01-04 03:10:00,12,0.6797243637405291
2020-01-04 03:15:00,10,0.6305954990772643
2020-01-04 03:20:00,7,0.6413084004505549
2020-01-04 03:25:00,8,0.6914487362497189
2020-01-04 03:30:00,16,0.7377383693029144
2020-01-04 03:35:00,6,0.5723468248983802
2020-01-04 03:40:00,8,0.7030382939610628
2020-01-04 03:45:00,12,0.7101195103461432
2020-01-04 03:50:00,16,0.6691758025504202
2020-01-04 03:55:00,18,0.6493783981176676
2020-01-04 04:00:00,26,0.7253190349156837
2020-01-04 04:05:00,18,0.8037174801072898
2020-01-04 04:10:00,15,0.6715741674159312
2020-01-04 04:15:00,31,0.6713056505134986
2020-01-04 04:20:00,22,0.8625765123850415
2020-01-04 04:25:00,11,0.707318317124075
2020-01-04 04:30:00,27,0.7401927464000454
2020-01-04 04:35:00,12,0.7680163958446391
2020-01-04 04:40:00,15,0.6650809193985423
2020-01-04 04:45:00,19,0.6268674781084453
2020-01-04 04:50:00,22,0.7237077926783548
2020-01-04 04:55:00,18,0.7524306762414438
2020-01-04 05:00:00,38,0.7507058401442259
2020-01-04 05:05:00,24,0.8957948434857201
2020-01-04 05:10:00,12,0.7356570324551926
2020-01-04 05:15:00,10,0.6343994833148655
2020-01-04 05:20:00,16,0.7090551378949433
2020-01-04 05:25:00,12,0.6059049428568922
2020-01-04 05:30:00,25,0.7163276979379622
2020-01-04 05:35:00,9,0.7216760466980428
2020-01-04 05:40:00,16,0.7258258275105879
2020-01-04 05:45:00,6,0.563534662493023
2020-01-04 05:50:00,15,0.759796302583429
2020-01-04 05:55:00,9,0.5703591945601013
2020-01-04 06:00:00,12,0.6993425070891467
2020-01-04 06:05:00,9,0.6281984343408538
2020-01-04 06:10:00,10,0.6842319145173904
2020-01-04 06:15:00,12,0.6837189051689603
2020-01-04 06:20:00,16,0.6744303478707729
