timestamp,value,anomaly_score
2020-01-03 14:00:00,10,0.0
2020-01-03 14:05:00,3,0.0
2020-01-03 14:10:00,7,0.0
2020-01-03 14:15:00,5,0.0
2020-01-03 14:20:00,4,0.0
2020-01-03 14:25:00,7,0.0
2020-01-03 14:30:00,7,0.0
2020-01-03 14:35:00,5,0.0
2020-01-03 14:40:00,5,0.0
2020-01-03 14:45:00,2,0.0
2020-01-03 14:50:00,2,0.0
2020-01-03 14:55:00,2,0.0
2020-01-03 15:00:00,5,0.0
2020-01-03 15:05:00,4,0.0
2020-01-03 15:10:00,2,0.0
2020-01-03 15:15:00,4,0.0
2020-01-03 15:20:00,5,0.0
2020-01-03 15:25:00,3,0.0
2020-01-03 15:30:00,4,0.0
2020-01-03 15:35:00,4,0.0
2020-01-03 15:40:00,7,0.0
2020-01-03 15:45:00,11,0.0
2020-01-03 15:50:00,8,0.0
2020-01-03 15:55:00,2,0.0
2020-01-03 16:00:00,11,0.0
2020-01-03 16:05:00,6,0.0
2020-01-03 16:10:00,6,0.0
2020-01-03 16:15:00,8,0.0
2020-01-03 16:20:00,6,0.0
2020-01-03 16:25:00,3,0.0
2020-01-03 16:30:00,4,0.0
2020-01-03 16:35:00,9,0.0
2020-01-03 16:40:00,2,0.0
2020-01-03 16:45:00,6,0.0
2020-01-03 16:50:00,2,0.0
2020-01-03 16:55:00,8,0.0
2020-01-03 17:00:00,6,0.0
2020-01-03 17:05:00,9,0.0
2020-01-03 17:10:00,4,0.0
2020-01-03 17:15:00,11,0.0
2020-01-03 17:20:00,4,0.0
2020-01-03 17:25:00,5,0.0
2020-01-03 17:30:00,5,0.0
2020-01-03 17:35:00,4,0.0
2020-01-03 17:40:00,6,0.0
2020-01-03 17:45:00,6,0.0
2020-01-03 17:50:00,4,0.0
2020-01-03 17:55:00,7,0.0
2020-01-03 18:00:00,10,0.0
2020-01-03 18:05:00,15,0.0
2020-01-03 18:10:00,2,0.0
2020-01-03 18:15:00,7,0.0
2020-01-03 18:20:00,8,0.0
